SectorName,SectorName_labelled,UnitOccupation_labelled,outsourcing_status,n,Frequency,avg_income,wtd_avg_income,N,Sum,perc
18,"Professional, Scientific And Technical Activities",Design Occupations,Not outsourced,3,1.9491726565080516,21.72668985744492,21.987131781463653,4,2.73148841599211,71.35936016042332
18,"Professional, Scientific And Technical Activities",Design Occupations,Outsourced,1,0.7823157594840583,17.88557894911486,17.88557894911486,4,2.73148841599211,28.640639839576682
18,"Professional, Scientific And Technical Activities","Directors In Logistics, Warehousing And Transport",Not outsourced,1,0.5616844389529267,30.19594179815174,30.19594179815174,1,0.5616844389529267,100
18,"Professional, Scientific And Technical Activities",Electrical And Electronic Trades,Not outsourced,2,1.3568795759809094,23.490894209126253,22.634628602928487,4,2.7999073710592888,48.46158805130618
18,"Professional, Scientific And Technical Activities",Electrical And Electronic Trades,Outsourced,2,1.4430277950783794,18.57252987279969,19.009058474526313,4,2.7999073710592888,51.53841194869382
18,"Professional, Scientific And Technical Activities",Elementary Administration Occupations,Not outsourced,1,1.4129913251163122,7.3664825046040505,7.3664825046040505,2,2.8259826502326244,50
18,"Professional, Scientific And Technical Activities",Elementary Administration Occupations,Outsourced,1,1.4129913251163122,6.445672191528544,6.445672191528545,2,2.8259826502326244,50
18,"Professional, Scientific And Technical Activities",Elementary Process Plant Occupations,Not outsourced,1,0.7432490734827928,14.502762430939224,14.502762430939224,1,0.7432490734827928,100
18,"Professional, Scientific And Technical Activities",Elementary Security Occupations,Not outsourced,1,0.9880735305645285,8.95232248823409,8.95232248823409,1,0.9880735305645285,100
18,"Professional, Scientific And Technical Activities",Engineering Professionals,Not outsourced,14,10.682721390457198,23.829053894067705,23.133847180035183,17,13.25165401563774,80.61424919373047
18,"Professional, Scientific And Technical Activities",Engineering Professionals,Outsourced,3,2.5689326251805427,28.97700647240242,28.752453294978583,17,13.25165401563774,19.385750806269535
18,"Professional, Scientific And Technical Activities",Finance Associate Professionals,Not outsourced,7,6.217375201720263,25.07897775439212,26.139393208355454,9,8.31723928125892,74.75287161365861
18,"Professional, Scientific And Technical Activities",Finance Associate Professionals,Outsourced,2,2.0998640795386576,15.874769797421731,16.75073604598671,9,8.31723928125892,25.247128386341387
18,"Professional, Scientific And Technical Activities",Finance Professionals,Not outsourced,26,22.822543520339277,21.919034488974763,21.344405097006458,30,28.936301113332423,78.87166860391763
18,"Professional, Scientific And Technical Activities",Finance Professionals,Outsourced,4,6.113757592993147,18.41908379373849,20.096797504041092,30,28.936301113332423,21.12833139608237
18,"Professional, Scientific And Technical Activities",Functional Managers And Directors,Not outsourced,25,22.097624216777685,25.641877131004613,26.642404809481114,31,29.793984253751194,74.16807375802884
18,"Professional, Scientific And Technical Activities",Functional Managers And Directors,Outsourced,6,7.696360036973509,30.122792847935006,33.14198130419793,31,29.793984253751194,25.83192624197116
18,"Professional, Scientific And Technical Activities",Health And Social Services Managers And Directors,Outsourced,1,0.6590716104865036,30.07980356046654,30.079803560466537,1,0.6590716104865036,100
18,"Professional, Scientific And Technical Activities","Hr, Training And Other Vocational Associate Guidance Professionals",Not outsourced,5,3.6208406546814857,19.57280540208717,19.964971589773995,7,5.157512086698059,70.20518020733557
18,"Professional, Scientific And Technical Activities","Hr, Training And Other Vocational Associate Guidance Professionals",Outsourced,2,1.5366714320165735,21.311576850229827,21.349393161337403,7,5.157512086698059,29.794819792664427
18,"Professional, Scientific And Technical Activities",Information Technology Professionals,Not outsourced,18,15.861312416904475,22.799769229020303,22.194802129321047,22,19.659859510701086,80.67866613324975
18,"Professional, Scientific And Technical Activities",Information Technology Professionals,Outsourced,4,3.7985470937966115,26.88680853966305,26.86725180224012,22,19.659859510701086,19.321333866750262
18,"Professional, Scientific And Technical Activities",Information Technology Technicians,Outsourced,4,5.076297260575599,13.821224539456583,9.327024567596313,4,5.076297260575599,100
18,"Professional, Scientific And Technical Activities",Legal Associate Professionals,Not outsourced,3,2.3447509429549043,12.835557278709357,12.670681348876355,3,2.3447509429549043,100
18,"Professional, Scientific And Technical Activities",Legal Professionals,Not outsourced,27,21.18464750463799,22.220087151852148,22.010452082281713,30,23.304096343892752,90.90525198669546
18,"Professional, Scientific And Technical Activities",Legal Professionals,Outsourced,3,2.119448839254763,23.125486880696727,24.0721513271463,30,23.304096343892752,9.094748013304542
18,"Professional, Scientific And Technical Activities",Librarians And Related Professionals,Not outsourced,3,2.55334297663871,28.476911534001772,28.458197675996033,3,2.55334297663871,100
18,"Professional, Scientific And Technical Activities",Managers And Proprietors In Health And Care Services,Not outsourced,1,1.0751250369026277,18.62083077552691,18.62083077552691,1,1.0751250369026277,100
18,"Professional, Scientific And Technical Activities",Managers And Proprietors In Other Services,Not outsourced,3,2.675939010686853,27.173582422201203,27.269927515344154,4,3.4349938315436366,77.90229449944381
18,"Professional, Scientific And Technical Activities",Managers And Proprietors In Other Services,Outsourced,1,0.7590548208567837,11.00061387354205,11.00061387354205,4,3.4349938315436366,22.09770550055618
18,"Professional, Scientific And Technical Activities","Managers In Logistics, Warehousing And Transport",Not outsourced,1,0.6180885711848763,18.382400586590272,18.382400586590272,1,0.6180885711848763,100
18,"Professional, Scientific And Technical Activities",Media Professionals,Not outsourced,1,0.9836731978731051,18.25414364640884,18.25414364640884,2,1.4696519454238073,66.9323917772545
18,"Professional, Scientific And Technical Activities",Media Professionals,Outsourced,1,0.48597874755070214,19.046040515653775,19.046040515653775,2,1.4696519454238073,33.067608222745505
18,"Professional, Scientific And Technical Activities",NA,Not outsourced,3,5.156930166541211,16.57081491335635,15.404362987715803,3,5.156930166541211,100
18,"Professional, Scientific And Technical Activities",Natural And Social Science Professionals,Not outsourced,12,9.606922343309533,18.108016408937218,18.102088751031967,12,9.606922343309533,100
18,"Professional, Scientific And Technical Activities",Nursing Professionals,Outsourced,1,0.7845944661127395,8.75,8.75,1,0.7845944661127395,100
18,"Professional, Scientific And Technical Activities",Other Administrative Occupations,Not outsourced,16,16.633204170853826,13.445825517441088,11.63847398419063,19,18.87205592416294,88.1366833464997
18,"Professional, Scientific And Technical Activities",Other Administrative Occupations,Outsourced,3,2.2388517533091132,11.629404542664211,11.686220968940141,19,18.87205592416294,11.863316653500307
18,"Professional, Scientific And Technical Activities",Other Drivers And Transport Operatives,Not outsourced,1,0.8923046683004615,35,35,1,0.8923046683004615,100
18,"Professional, Scientific And Technical Activities",Other Health Professionals,Not outsourced,3,2.4828326794059214,23.626173748948457,23.37083447196917,3,2.4828326794059214,100
18,"Professional, Scientific And Technical Activities",Plant And Machine Operatives,Outsourced,1,1.3691456239847926,17.776304481276856,17.776304481276856,1,1.3691456239847926,100
18,"Professional, Scientific And Technical Activities",Production Managers And Directors,Not outsourced,2,1.3853858067302982,21.807857581338244,21.004818717308343,3,2.0767107265934888,66.71058173820875
18,"Professional, Scientific And Technical Activities",Production Managers And Directors,Outsourced,1,0.6913249198631904,28.453868232873752,28.45386823287375,3,2.0767107265934888,33.28941826179124
18,"Professional, Scientific And Technical Activities",Protective Service Occupations,Not outsourced,1,0.5812307452460568,27.098922126546437,27.098922126546437,1,0.5812307452460568,100
18,"Professional, Scientific And Technical Activities",Public Services Associate Professionals,Not outsourced,1,0.7434287080720312,24.401473296500917,24.401473296500917,1,0.7434287080720312,100
18,"Professional, Scientific And Technical Activities",Quality And Regulatory Professionals,Not outsourced,2,1.4212908457295295,28.09986687010882,28.005482573208504,2,1.4212908457295295,100
18,"Professional, Scientific And Technical Activities",Regulatory Associate Professionals,Not outsourced,2,2.0787938612386387,33.138110486176785,33.27916546167835,4,3.585580035202344,57.97650145386663
18,"Professional, Scientific And Technical Activities",Regulatory Associate Professionals,Outsourced,2,1.5067861739637052,28.73695518723143,28.7501121280449,4,3.585580035202344,42.02349854613337
18,"Professional, Scientific And Technical Activities",Research And Development (R&D) And Other Research Professionals,Not outsourced,3,3.3670336880180667,20.521069135433777,19.669600966818738,4,4.8573860356966385,69.31781133461368
18,"Professional, Scientific And Technical Activities",Research And Development (R&D) And Other Research Professionals,Outsourced,1,1.490352347678572,27.501534683855123,27.501534683855123,4,4.8573860356966385,30.682188665386324
18,"Professional, Scientific And Technical Activities",Sales Assistants And Retail Cashiers,Not outsourced,1,0.720140474476511,17.64710456312666,17.64710456312666,1,0.720140474476511,100
18,"Professional, Scientific And Technical Activities","Sales, Marketing And Related Associate Professionals",Not outsourced,6,4.9308726568237455,24.404256491769818,23.24466635406255,7,5.560339109316416,88.67935138276023
18,"Professional, Scientific And Technical Activities","Sales, Marketing And Related Associate Professionals",Outsourced,1,0.6294664524926704,17.8875,17.8875,7,5.560339109316416,11.320648617239758
18,"Professional, Scientific And Technical Activities","Science, Engineering And Production Technicians",Not outsourced,2,1.287418153427284,16.42005149716936,16.64061187557632,3,2.330456149506742,55.24318291506044
18,"Professional, Scientific And Technical Activities","Science, Engineering And Production Technicians",Outsourced,1,1.043037996079458,14.732965009208101,14.732965009208101,3,2.330456149506742,44.756817084939556
18,"Professional, Scientific And Technical Activities",Secretarial And Related Occupations,Not outsourced,20,20.99799092580878,16.083983680981508,15.305709653247225,25,26.840457840778353,78.2326108234518
18,"Professional, Scientific And Technical Activities",Secretarial And Related Occupations,Outsourced,5,5.842466914969575,17.308692458330192,17.816542368539704,25,26.840457840778353,21.767389176548217
18,"Professional, Scientific And Technical Activities",Veterinarians,Not outsourced,2,1.633566014983351,17.414211172498465,17.357912100123233,2,1.633566014983351,100
18,"Professional, Scientific And Technical Activities",Veterinary Nurses,Not outsourced,3,2.6866886145284083,12.941323920605688,12.791040588396156,4,3.8003373155224462,70.69605646726808
18,"Professional, Scientific And Technical Activities",Veterinary Nurses,Outsourced,1,1.1136487009940381,15.95,15.949999999999998,4,3.8003373155224462,29.303943532731928
18,"Professional, Scientific And Technical Activities",Web And Multimedia Design Professionals,Not outsourced,1,0.7134640008273273,16.25935327592786,16.25935327592786,2,1.8984741425250649,37.58091747714745
18,"Professional, Scientific And Technical Activities",Web And Multimedia Design Professionals,Outsourced,1,1.1850101416977374,18.9073050951504,18.9073050951504,2,1.8984741425250649,62.41908252285254
18,"Professional, Scientific And Technical Activities",Welfare And Housing Associate Professionals,Not outsourced,1,0.8087309930258724,20.05320237364436,20.053202373644357,1,0.8087309930258724,100
18,"Professional, Scientific And Technical Activities",Welfare Professionals,Not outsourced,1,1.122157759495573,24.625773244557777,24.625773244557777,1,1.122157759495573,100
19,Public Administration And Defence; Compulsory Social Security,Administrative Occupations: Finance,Not outsourced,6,4.520340546558861,23.96505700476089,24.185168125137675,6,4.520340546558861,100
19,Public Administration And Defence; Compulsory Social Security,Administrative Occupations: Government And Related Organisations,Not outsourced,138,115.93698271101893,18.99611131885585,19.02906631571205,145,123.08899848192652,94.18955726416301
19,Public Administration And Defence; Compulsory Social Security,Administrative Occupations: Government And Related Organisations,Outsourced,7,7.1520157709075916,13.39955980178738,13.376747164531848,145,123.08899848192652,5.810442735836982
19,Public Administration And Defence; Compulsory Social Security,Administrative Occupations: Office Managers And Supervisors,Not outsourced,5,3.845766442810188,15.114869012659067,15.51065162342166,8,5.885336585701598,65.34488532318547
